2930000	260
2940000	260
2950000	260
2960000	260
2970000	260
2980000	260
2990000	260
3000000	0
3010000	260
3020000	260
3030000	260
3040000	260
3050000	260
3060000	260
3070000	260
3080000	260
3090000	260
3100000	0
3110000	260
3120000	260
3130000	260
3140000	260
3150000	260
3160000	260
3170000	260
3180000	260
3190000	260
3200000	0
3210000	260
3220000	260
3230000	260
3240000	260
3250000	260
3260000	260
3270000	260
3280000	260
3290000	260
3300000	0
3310000	260
3320000	260
3330000	260
3340000	260
3350000	260
3360000	260
3370000	260
3380000	260
3390000	260
3400000	0
3410000	260
3420000	260
3430000	260
3440000	260
3450000	260
3460000	260
3470000	260
3480000	260
3490000	260
3500000	0
3510000	260
3520000	260
3530000	260
3540000	260
3550000	260
3560000	260
3570000	260
3580000	260
3590000	260
3600000	0
3610000	260
3620000	260
3630000	260
3640000	260
3650000	260
3660000	260
3670000	260
3680000	260
3690000	260
3700000	0
3710000	260
3720000	260
3730000	260
3740000	260
3750000	260
3760000	260
3770000	260
3780000	260
3790000	260
3800000	0
3810000	260
3820000	260
3830000	260
3840000	260
3850000	260
3860000	260
3870000	260
3880000	260
3890000	260
3900000	0
3910000	260
3920000	260
3930000	260
3940000	260
3950000	260
3960000	260
3970000	260
3980000	260
3990000	260
4000000	0
4010000	260
4020000	260
4030000	260
4040000	260
4050000	260
4060000	260
4070000	260
4080000	260
4090000	260
4100000	0
4110000	260
4120000	260
4130000	260
4140000	260
4150000	260
4160000	260
4170000	260
4180000	260
4190000	260
4200000	0
4210000	260
4220000	260
4230000	260
4240000	260
4250000	260
4260000	260
4270000	260
4280000	260
4290000	260
4300000	0
4310000	260
4320000	260
4330000	260
4340000	260
4350000	260
4360000	260
4370000	260
4380000	260
4390000	260
4400000	0
4410000	260
4420000	260
4430000	260
4440000	260
4450000	260
4460000	260
4470000	260
4480000	260
4490000	260
4500000	0
4510000	260
4520000	260
4530000	260
4540000	260
4550000	260
4560000	260
4570000	260
4580000	260
4590000	260
4600000	0
4610000	260
4620000	260
4630000	260
4640000	260
4650000	260
4660000	260
4670000	260
4680000	260
4690000	260
4700000	0
4710000	260
4720000	260
4730000	260
4740000	260
4750000	260
4760000	260
4770000	260
4780000	260
4790000	260
4800000	0
4810000	260
4820000	260
4830000	260
4840000	260
4850000	260
4860000	260
4870000	260
4880000	260
4890000	260
4900000	0
4910000	260
4920000	260
4930000	260
4940000	260
4950000	260
4960000	260
4970000	260
4980000	260
4990000	260
5000000	0
5010000	260
